Data,Autor,Texto,Likes,Respostas,Conteúdo_Comentários
2026-06-01T14:12:25.812Z,jornalexpresso.bsky.social,"Neste episódio em que se assinala o Dia da Criança, a cadeira do líder do podcast “O CEO é o limite” é ocupada por Lua Afonso, a jovem estudante da Covilhã que o Presidente da Assembleia da República apontou como um exemplo de mérito e excelência: expresso.pt/podcasts/o-ceo-...

📷 Matilde Fieschi",1,0,
2026-06-02T07:58:43.825Z,correiodamanha.bsky.social,"Foram contabilizados no total 1.840 atendimentos em toda a região, que engloba a Covilhã, Belmonte e o Fundão.",0,0,
2026-06-02T15:06:20.032Z,ubeirainterior.bsky.social,"𝐔𝐁𝐈 𝐫𝐞𝐧𝐨𝐯𝐚 𝐩𝐚𝐫𝐜𝐞𝐫𝐢𝐚 𝐧𝐚 𝐫𝐞𝐝𝐞 𝐪𝐮𝐞 𝐚𝐩𝐨𝐢𝐚 𝐯𝐢́𝐭𝐢𝐦𝐚𝐬 𝐞𝐦 𝐁𝐞𝐥𝐦𝐨𝐧𝐭𝐞, 𝐂𝐨𝐯𝐢𝐥𝐡𝐚̃ 𝐞 𝐅𝐮𝐧𝐝𝐚̃𝐨
A academia assinou o protocolo ""Territorialização da Rede Nacional de Apoio às Vítimas de Violência Doméstica e Violência Contra as Mulheres"".

Notícia completa: www.ubi.pt/Noticia/8264",0,0,
2026-06-03T11:50:53.295Z,seixasdacosta.bsky.social,"UM LIVRO E UMA MESA (16) 

O livro de hoje é ""O Divórcio das Nações - o colapso da Ordem Mundial visto por dentro"", de João Vale de Almeida, editado pela D. Quixote.

O restaurante de hoje é a ""Taberna A Laranjinha"", na Covilhã, com o tlf. 275 083 586.",0,0,
2026-06-04T10:38:47.766Z,ockamsrazor.bsky.social,"Pee and photo stop on the way to Covilhã - gateway to the Estrella.

This time last week.",0,0,
2026-06-06T14:26:20.941Z,rogera.bsky.social,"'Tiago Oliveira cited 100 per cent participation at Lisbon Metro, Transdev Viseu, the Urban Transport Company of Guarda & the urban transport company of Covilhã, plus ‘Carris workshops with 98 per cent participation; Soflusa/Transtejo, 85 per cent participation; CP operating only minimum services’.",0,0,
2026-06-06T11:26:08.321Z,hgmanue.bsky.social,"""La nouvelle réserve de Biosphère [UNESCO] de Estrela couvre une aire sur les 6 municipalités du Parc National de Serra da Estrela [=chaîne de montagnes dans la région centre du Portugal] : Seia, Gouveia, Celorico da Beira, Guardia, Manteigas et Covilha.""",1,1,[@hgmanue.bsky.social: www.unesco.org/fr/mab/wnbr/... (Likes: 1)]
2026-06-06T11:13:56.6414756Z,publico.pt,"A nova Reserva da Biosfera da Estrela abrange uma área distribuída pelos seis municípios do Parque Natural da Serra da Estrela: Seia, Gouveia, Celorico da Beira, Guarda, Manteigas e Covilhã.",3,0,
2026-06-06T10:53:08.217175Z,publicoazul.bsky.social,"A nova Reserva da Biosfera da Estrela abrange uma área distribuída pelos seis municípios do Parque Natural da Serra da Estrela: Seia, Gouveia, Celorico da Beira, Guarda, Manteigas e Covilhã.",0,0,
2026-06-07T08:27:32.043Z,on-centro.bsky.social,"A nova Reserva da Biosfera da Estrela abrange uma área total de 2.372,99 quilómetros quadrados (km²), distribuída pelos seis municípios do Parque Natural da Serra da Estrela, Seia, Gouveia, Celorico da Beira, Guarda, Manteigas e Covilhã.",0,0,
2026-06-09T19:30:34.300Z,thebsp.org.uk,"Call for Papers - #Phenomenology and the Political: Experience, Power, and Methods

International Conference - 2-3 December 2026, University of Beira Interior (Covilhã, Portugal). Organization: Albano Pina and Janilce Praseres (PRAXIS/UBI)

www.thebsp.org.uk/2026/06/09/p...",0,0,
2026-06-09T13:57:09.636Z,exkalibas.bsky.social,"Isto há gente mesmo rancorosa...

www.jornaldofundao.pt/covilha/tent...",0,0,
2026-06-09T13:15:12+00:00,pt-noticias.bsky.social,"Jovem de 19 anos tenta atropelar mortalmente amigo na Covilhã – Portugal

https://www.europesays.com/pt/411664/

 O Correio da Manhã oferece nos seus artigos um espaço de comentário, que considera essencial para reflexão,…",0,0,
2026-06-11T09:08:20.517Z,visitportugal.com,"More information about Wool, Covilhã Urban Art Festival here ⬇️
#VisitPortugal #Portugal #CenterOfPOrtugal #Event #Wool #Covilhã #Art",0,0,
2026-06-11T09:08:20.516Z,visitportugal.com,"From 11 to 21 June, #WOOL returns to transform #Covilhã into an open-air museum. Inspired by Serra da Estrela and wool heritage, murals spread throughout the streets, shows, exhibitions, and more bring the historic centre to life.  Don’t miss it.
#VisitPortugal #Portugal #CenterOfPOrtugal #Event",2,1,"[@visitportugal.com: More information about Wool, Covilhã Urban Art Festival here ⬇️
#VisitPortugal #Portugal #CenterOfPOrtugal #Event #Wool #Covilhã #Art (Likes: 0)]"
2026-06-12T14:15:20+01:00,handle.invalid,"WOOL | Covilhã Arte Urbana arranca para a sua 13.ª edição

O WOOL | Covilhã Arte Urbana começou ontem a celebrar 15 anos de actuação com uma edição em que o […]

comunidadeculturaearte.com",0,0,
2026-06-14T22:20:10+00:00,pt-entretenimento.bsky.social,"Pedro Abrunhosa, Sara Correia e Plutónio na Feira de São Tiago na Covilhã

https://www.europesays.com/pt/417904/

Já é conhecido o cartaz da edição deste ano da Feira de São Tiago, na Covilhã, que vai…",0,0,
2026-06-14T22:00:14+00:00,pt-noticias.bsky.social,"Pedro Abrunhosa, Sara Correia e Plutónio na Feira de São Tiago na Covilhã

https://www.europesays.com/pt/417904/

Já é conhecido o cartaz da edição deste ano da Feira de São Tiago, na Covilhã, que vai…",0,0,
2026-06-16T16:44:36.803Z,echoboomer.pt,"A FlixBus lançou uma nova ligação direta entre a Covilhã, Viseu e o Porto, com viagens sem transbordo e quatro horários diários.",0,0,
2026-06-18T16:28:15.961Z,visitportugal.com,"Until 21 June, #Wool brings over 40 cultural events to #Covilhã. Beyond the #festival, explore the city and surrounding areas for stunning views, places, and activities to build your own itinerary. Swipe the gallery for unique suggestions. 
+ info ➡️ hi.switchy.io/xqF1
#visitportugal #Portugal #art",2,0,
2026-06-20T11:15:47+01:00,handle.invalid,"Wool | Covilhã Arte Urbana encerra este fim-de-semana

O WOOL | Covilhã Arte Urbana tem estado desde o passado dia 11 de junho a celebrar 15 anos de […]

comunidadeculturaearte.com",0,0,
2026-06-21T10:46:28.089Z,snipe.lol,Infante Dom Henrique - the OG manspreader,5,1,[@snipe.lol: (I was polite and cropped off my battery charge indicator.) (Likes: 1)]
2026-06-20T16:06:20.847Z,kardek7.bsky.social,"Artist Ovelhas Mémé
#streetart #OvelhasMémé #art
#photography #sheep #woolfest
#mémé #graffiti #urbanart #artist
#mouton #streetartphotography 
#arturbain #graffeur #Covilhã",3,0,
2026-06-20T14:40:10.702203+00:00,nexa-news.bsky.social,Covilhã to Host Inaugural 1993 Cycling Tourism Festival in September,0,0,
2026-06-21T14:49:59.634Z,kardek7.bsky.social,"Artist Ovelhas Mémé
#streetart #OvelhasMémé #art
#photography #sheep #woolfest
#mémé #graffiti #urbanart #artist
#mouton #streetartphotography 
#arturbain #graffeur #Covilhã",7,0,
2026-07-02T10:23:14.828Z,jornalexpresso.bsky.social,Dos bálsamos vulvais aos lubrificantes vaginais: a partir da Covilhã a Labfit quer tornar-se referência internacional,0,0,
2026-07-02T15:55:01.570Z,diarioenredando.bsky.social,www.enredando.info/covilha-tier...,0,0,
2026-07-04T05:45:03+00:00,pt-noticias.bsky.social,"Mutualista da Covilhã vence Iniciativa Gulbenkian Integração com projeto “IntegraCare”

https://www.europesays.com/pt/439485/

A Mutualista da Covilhã venceu a Iniciativa Gulbenkian Integração, da Fundação Calouste Gulbenkian que vai financiar um novo…",0,0,
2026-07-06T20:57:20.736Z,josecruz.bsky.social,"Eles é que a levam toda!!! Está na altura de abrir outra OGMA, na Covilhã, por exemplo, para construir em vez de comprar sucata ao quilo.",0,0,
2026-07-08T06:29:45.374Z,deraltepoet.bsky.social,"Heute vor 529 Jahren, am 8. Juli 1497, verliess der portugiesische Seefahrer Vasco da Gama den Hafen Restelo bei Lissabon mit vier Schiffen, um den Seeweg nach Indien zu finden. de.wikipedia.org/wiki/Vasco_d...",3,0,
2026-06-30T22:00:37+00:00,pt-noticias.bsky.social,"Pedro Jorge surpreendido por Marisa Pires: “Adorei”

https://www.europesays.com/pt/435982/

Enquanto Pedro Jorge se encontrava no “Secret Story – Desafio Final”, da TVI, Marisa Pires remodelou a loja…",0,0,
2026-06-30T22:00:25+00:00,pt-entretenimento.bsky.social,"Pedro Jorge surpreendido por Marisa Pires: “Adorei”

https://www.europesays.com/pt/435982/

Enquanto Pedro Jorge se encontrava no “Secret Story – Desafio Final”, da TVI, Marisa Pires remodelou a loja…",0,0,
2026-06-10T08:58:19.974Z,correiodamanha.bsky.social,Vítima e agressor discutiram num bar por uma suposta questão sentimental.,0,0,
2026-06-09T20:15:07.647Z,on-centro.bsky.social,"De acordo com a PJ, a vítima permanece internada, encontrando-se livre de perigo, mas sob observação médica. O suspeito recebeu alta hospitalar cerca de dez horas depois, tendo sido conduzido às instalações da Polícia Judiciária da Guarda, onde foi detido.",0,0,
2026-06-09T16:15:40.762Z,correiodamanha.bsky.social,Vítima e agressor discutiram num bar por uma suposta questão sentimental.,0,0,
2026-06-09T11:58:40.074Z,correiodamanha.bsky.social,Vítima e agressor discutiram num bar por uma suposta questão sentimental.,0,0,
2026-06-02T18:26:23.848230Z,sapo.pt,Lousado inaugurou memorial em homenagem aos antigos combatentes,0,0,
2026-05-20T08:38:00.796Z,on-centro.bsky.social,"Segundo as autoridades, o suspeito terá assassinado a esposa em abril de 2003, no apartamento onde ambos residiam. 

on-centro.pt/index.php/pt...",1,0,
2026-05-19T17:15:38.516Z,on-centro.bsky.social,"Segundo a investigação, suspeito e vítima conheciam-se do meio universitário e os factos terão ocorrido após uma festa académica conhecida como «Festa das Tasquinhas».

on-centro.pt/index.php/pt...",0,0,
2026-05-19T12:35:04.597Z,correiodamanha.bsky.social,Polícia Judiciária da Guarda leva a tribunal jovem de 23 anos. Vítima tem 22 anos.,0,0,
2026-05-18T15:00:59Z,jornalgrandebahia.bsky.social,"Lucas Duarte brilha no FC Felgueiras, alcança 10 gols na Liga Portugal 2 e atrai interesse de clubes da Espanha, Japão e futebol árabe

Lucas Duarte encerra a temporada 2025/2026 como um dos brasileiros em destaque no futebol português. O atacante marcou 10 gols pelo FC Felgueiras na Liga Portugal…",0,0,
2026-05-12T07:02:23.000Z,oglobo.globo.com.web.brid.gy,,0,0,
2026-04-22T21:16:33.6206035+00:00,lusa.pt,Governo reafetou 900 ME do PRR para a inovação e competitividade - Ministro,0,0,
2026-04-22T21:15:39.9007860+00:00,lusa.pt,Governo reafetou 900 ME do PRR para a inovação e competitividade - Ministro,0,0,
2026-04-22T20:49:38.000Z,observador.pt.web.brid.gy,,0,0,
2026-04-17T11:01:47.000Z,rr.pt.web.brid.gy,,0,0,
2026-04-16T18:08:48.520Z,torcinho70.bsky.social,É como unha pandemia. www.jn.pt/pais/artigo/...,0,0,
2026-04-14T12:15:27+00:00,pt-noticias.bsky.social,"Mercadona abre nova loja em Portugal nesta semana | Notícias de hoje

https://www.europesays.com/pt/342491/

A Mercadona abre nesta quinta-feira, 16 de abril, uma nova loja em território português. Desta vez, o novo…",0,0,
2026-04-13T19:01:43.000Z,radiogrenal.com.br.web.brid.gy,,0,0,
2026-04-01T01:06:16.037Z,correiodamanha.bsky.social,Vítima passeava na zona quando decidiu ir dar um mergulho na pequena albufeira.,0,0,
2026-03-31T10:15:51.000Z,rr.pt.web.brid.gy,,0,0,
2026-03-30T12:20:34.766Z,davidjorgonson.bsky.social,"The legend attached to various places, but one of them was Ethiopia
One Portuguese agent actually arrived in Ethiopia while looking for Prester John
en.wikipedia.org/wiki/P%C3%AA...",1,1,"[@davidjorgonson.bsky.social: hey, relevant to the original topic:
""the Jesuits were able to convert the Ethiopian Emperors Za Dengel and Susenyos I to the faith in the 17th century but this resulted in a series of devastating rebellions and revolts against Catholic rule"" (Likes: 2)]"
2026-03-29T11:17:06.317Z,on-centro.bsky.social,"Em dado momento a vítima, em conivência com os suspeitos, apoderou-se de uma enorme quantia de dinheiro que não devolveu, tendo sido alvo de sequestro e posterior roubo de equipamentos eletrónicos que tinha em casa; salienta a PJ, no comunicado.

on-centro.pt/index.php/pt...",0,0,
2026-03-28T14:22:43.000Z,observador.pt.web.brid.gy,,0,0,
2026-03-24T08:52:09.713494+00:00,primeira.numero.pt,"arsenopirita

""...documentando o despejo de centenas de toneladas de arsenopirita decorrentes da extracção de volfrâmio em..."" ocorreu em:",0,0,
2026-03-24T04:28:25.767Z,correiodamanha.bsky.social,"Para que os serviços de saúde não tenham de parar está prevista a colocação de contentores, que possam acolher temporariamente os serviços das alas onde estejam a decorrer trabalhos.",0,0,
2026-03-19T17:34:00.843Z,mediaslibres.skyfleet.blue,"Portugal: journée de manifestations pour le logement, samedi 21 mars 2026",1,0,
2026-03-18T22:45:15+00:00,pt-noticias.bsky.social,"Mercadona vai abrir um novo supermercado na Margem Sul (e já está a contratar) — NiT

https://www.europesays.com/pt/310081/

A Mercadona soma e segue. Após ter anunciado que vai inaugurar, já em abril, dois espaços em Viseu…",0,0,
2026-03-18T00:40:49.000Z,observador.pt.web.brid.gy,,0,0,
2026-03-16T19:09:09.523Z,henriquepereir.bsky.social,"Só que não substituem todos os comboios, nem estão a ser feitos todos os comboios onde as linhas estão abertas...
Por exemplo, o 6403 que sai de Santa Apolónia às 5h35, está a ser feito o autocarro de Meleças às Caldas, mas não está a ser feito serviço entre Lisboa...
www.publico.pt/2026/03/16/l...",0,1,"[@henriquepereir.bsky.social: ...e Meleças!
O 6403 é um serviço muito importante, é o primeiro comboio do dia na Linha de Cintura, o primeiro comboio a chegar ao Cacém vindo de Lisboa, e simplesmente foi esquecido. O autocarro a partir de Meleças não tem qualquer ligação a Lisboa, os urbanos começam mais tarde. (Likes: 0)]"
2026-03-12T19:50:07.981Z,correiodamanha.bsky.social,Tratorista de 70 anos não resistiu aos múltiplos ferimentos.,0,0,
2026-02-27T16:23:10.218Z,guimaraesagora.bsky.social,guimaraesagora.pt/yes-novo-ope...,1,0,
2026-02-23T20:44:48.624Z,movebeiras.pt,"... e o estabelecimento de um serviço sólido entre Vila Velha de Ródão e a Guarda.

👉 Leia na edição em papel ou aqui (para assinantes): www.reconquista.pt/articles/doi...",1,0,
2026-02-23T20:44:47.075Z,movebeiras.pt,"📰 Este número animador é manchete da mais recente edição do Jornal Reconquista, onde Gabriel Fonseca e Oscar Ascensão da Move Beiras falam das possibilidades de este número crescer ainda mais, melhorando a oferta, como o retomar do percurso do Comboio Académico...",1,1,"[@movebeiras.pt: ... e o estabelecimento de um serviço sólido entre Vila Velha de Ródão e a Guarda.

👉 Leia na edição em papel ou aqui (para assinantes): www.reconquista.pt/articles/doi... (Likes: 1)]"
2026-02-22T17:15:16+00:00,pt-noticias.bsky.social,"Apoiar as vítimas de crime é fundamental para atenuar as consequências destes at…

https://www.europesays.com/pt/279909/

A cidade do Porto foi distinguida como Capital Nacional da Juventude 2026, superando treze candidaturas devido às suas…",0,0,
2026-02-08T22:29:23.000Z,cobrate.mastodon.social.ap.brid.gy,"Suite 1487 https://mastodon.social/@cobrate/115573521143754881

(2/2) ... construction #btp Templo Mayor inauguré par le sacrifice de milliers de guerriers (cf 1518).

#year1487 #histoire #politique",0,0,
2026-02-07T11:26:21.209Z,hdom.bsky.social,Saiu o ranking das melhores universidades.,1,0,
2026-01-31T08:59:22.885Z,pacheco-torgal.bsky.social,A cidade com mais engenheiros per capita e um inusitado escândalo salarial  19-pacheco-torgal-19.blogspot.com/2026/01/um-i...,0,0,
2026-01-26T08:45:39.146Z,eltrapezio.bsky.social,"REGIONES Y CIUDADES RAYANAS DE PORTUGAL SE PROMOCIONAN EN FITUR

eltrapezio.eu/es/2026/01/2...",0,0,
2026-01-22T18:10:14.261Z,record-portugal.bsky.social,Vai liderar Comissão de Gestão até ao final da época,0,0,
2026-01-21T00:44:00.000Z,observador.pt.web.brid.gy,,0,0,
2026-01-17T14:06:14.674603Z,sapo.pt,Reabertos acessos à Torre da Serra da Estrela,0,0,
2026-01-12T18:17:59.209Z,asulado.bsky.social,"""Após profunda reflexão...""",0,1,"[@cmspcoelho.bsky.social: A bem d'zer, a ex-assessora não o acusou de nada. Confidenciou-o numa conta privada de uma rede social. (Likes: 1)]"
2026-01-11T07:31:38.365Z,abola.bsky.social,Académica pode garantir hoje presença na fase de subida da Liga 3: saiba como https://c-de.co/k8Ypd,0,0,
2026-01-06T21:05:02.977Z,on-centro.bsky.social,,0,0,
2026-01-05T22:54:45.586147Z,sapo.pt,Cantar das Janeiras anima Penhas da Saúde no âmbito da “Estrela do Natal”,1,0,
2025-12-31T10:32:31.963Z,thetechcapital.com,"Asterion seeks clearance for acquisition of Altice’s Portugal hyperscale data centre

🔗 thetechcapital.com/asterion-see...

Follow for more timely news, views, and interviews.

At The Tech Capital you lead, we report.

#digitalinfrastructure #hyperscaleinfrastructure #datacenter #investment #news",0,0,
2025-12-19T11:51:25.654Z,on-centro.bsky.social,,0,0,
2025-12-18T19:00:19.329Z,wconcerthall.bsky.social,"Right now, Morais and Lagrifa perform #Carneyro #Santos #Dias, de Freitas and more in #Lisbon www.worldconcerthall.com/en/schedule/... #wch",0,0,
2025-12-18T18:45:05.274Z,wconcerthall.bsky.social,"In 15 minutes, Morais and Lagrifa perform #Carneyro #Santos #Dias, de Freitas and more in #Lisbon www.worldconcerthall.com/en/schedule/... #wch",1,0,
2025-12-18T08:15:05.423Z,wconcerthall.bsky.social,"Today, Morais and Lagrifa perform #Carneyro #Santos #Dias, de Freitas and more in #Lisbon www.worldconcerthall.com/en/schedule/... #wch",0,0,
2025-12-13T10:20:12.000Z,observador.pt.web.brid.gy,,0,0,
2025-12-12T20:00:18.000Z,uva.ce.gov.br.web.brid.gy,,0,0,
2025-12-10T10:30:21Z,jornalomirante.bsky.social,,0,0,
2025-12-02T17:35:08Z,dcdnews.bsky.social,,0,0,
2025-12-02T07:20:09Z,next.ink,,2,0,
2025-12-01T16:03:57.000Z,observador.pt.web.brid.gy,,0,0,
2025-12-01T10:32:25.115791Z,baptistehugot.com,"Au Portugal, #Asterion achète un campus de centre de données d’une capacité installée de 6,8MW à #Altice pour 120M€. Ce dernier restera le locataire principal dans le cadre d'un contrat de services à long terme. Les ventes s’enchaînent pour le groupe.
www.pfie.com/emea/2348912...",0,0,
2025-12-01T10:30:08Z,handle.invalid,,0,0,
2025-11-28T12:22:36.794Z,fabio14andrade.bsky.social,"#SlavaUkraini 

expresso.pt/economia/202...",0,0,
2025-11-24T11:25:03.000Z,observador.pt.web.brid.gy,,0,0,
2025-11-14T09:17:18.419385Z,sapo.pt,Retomada circulação ferroviária na Linha da Beira Baixa,0,0,
2025-11-11T10:59:55.395Z,fabio14andrade.bsky.social,"🇵🇹 Bom dia! 

#SlavaUkraini #FreePalestine 

eco.sapo.pt/2025/11/10/e...",0,0,
2025-11-07T18:18:44.950Z,hudnall56.bsky.social,"Took first at Monday’s premodern with Burn.

Hoping to get this wild one built before next month’s meetup",4,1,"[@sagegnosis.bsky.social: I would love to play Premodern but my area is allergic to anything that isn't EDH, cEDH, Legacy, or whatever the qualifier format is 

I wanna get into Premodern, Canlander, and Pauper (Likes: 3)]"
2025-11-06T17:13:26.000Z,observador.pt.web.brid.gy,,0,0,
2025-11-06T17:09:09.980950Z,sapo.pt,Incêndio atinge empresa de reciclagem têxtil Jomafil,0,0,
2025-11-06T11:05:00.702Z,fabio14andrade.bsky.social,"#SlavaUkraini #FreePalestine 

www.cmjornal.pt/sociedade/cl...",0,0,
2025-11-04T12:42:07.000Z,observador.pt.web.brid.gy,,0,0,
2025-11-01T00:17:42.000Z,observador.pt.web.brid.gy,,0,0,
2025-10-22T12:50:49.718Z,blog30zero7.bsky.social,blog30zero7.blogspot.com/2025/10/cear...,0,0,
2025-10-16T08:25:14.915Z,santotirsoonline.bsky.social,Petroprix inaugura o sétimo posto low-cost em Santo Tirso santotirsoonline.com/petroprix-in...,0,0,
2025-10-15T10:47:41.157Z,tiagodf.bsky.social,"Entre os alvos do despedimento coletivo estão trabalhadoras grávidas e de baixa, bem como trabalhadores de chefias intermédias em com alguns anos de casa, diz o JN.",2,0,
2025-10-14T17:14:07Z,esquerdanet.bsky.social,Teleperformance despede 240 trabalhadores por videochamada,4,0,
2025-10-12T21:21:28.402Z,tiagodf.bsky.social,"O *verifica notas* Nós, Cidadãos ganha Belmonte ao PS com o antigo presidente de Penamacor, em limitação de mandatos neste último concelho, que derrota o antigo autarca da Covilhã, também em limite de mandatos lá.",0,1,[@tiagodf.bsky.social: PS ganha Tabuaço ao PSD. (Likes: 1)]
2025-10-11T05:47:30Z,blazetrends.bsky.social,"Benfica Candidate Manteigas: Club Must Be 'In The System' For Football Reform

",0,0,
2025-10-10T21:07:12.098Z,movebeiras.pt,"🎶 Para fechar, a paragem na Guarda e a ""segunda parte"" da Música a Bordo do passado domingo na descida para a Covilhã!
📷 Rodrigo Ascensão",0,0,
2025-10-10T15:00:26+00:00,pt-noticias.bsky.social,"Pedro Jorge defende Marisa e é atacado por Fábio e Dylan: “Coitadinho, ela não reclamou…”

https://www.europesays.com/pt/105095/

Apesar do incómodo que Marisa sentiu por lhe terem mexido nas partes íntimas, Fábio garante que a concorrente…",0,0,
2025-10-10T15:00:20+00:00,pt-entretenimento.bsky.social,"Pedro Jorge defende Marisa e é atacado por Fábio e Dylan: “Coitadinho, ela não reclamou…”

https://www.europesays.com/pt/105095/

Apesar do incómodo que Marisa sentiu por lhe terem mexido nas partes íntimas, Fábio garante que a concorrente…",0,0,
2025-10-08T20:22:16.066Z,movebeiras.pt,"📸 Partilhamos, a partir de hoje e até sexta-feira, várias fotografias do passado domingo!
🚉 Começamos pela concentração na estação da Covilhã antes do II Música a Bordo!",0,0,
2025-10-07T19:27:27.024Z,movebeiras.pt,"🪗 Celeste Miranda e Paula Costa são as 2 amigas que animaram uma das carruagens dos regionais da tarde entre a Covilhã e a Guarda no passado domingo!
🎶 Alegria e diversão em doses contagiantes",0,0,
2025-10-01T17:30:06+00:00,pt-noticias.bsky.social,"Galeria António Lopes recebe nova exposição

https://www.europesays.com/pt/94726/

A artista plástica Carina Leal abre as portas da exposição “Tenho Sentidos”, no próximo dia 4 de outubro,…",0,0,
2025-10-01T11:11:15.000Z,observador.pt.web.brid.gy,,0,0,
2025-09-29T12:21:28Z,recipesmarketplace.bsky.social,"Diogo Lopes, a star winemaker

In 2023, Grandes Escolhas, a leading wine magazine, named Diogo Lopes “Enologist of the Year.” The seeds of this recognition were planted in his childhood. While most of his friends spent their summers by the sea, Diogo stayed on his grandfather’s farm in the…",0,0,
2025-09-27T03:18:26.000Z,observador.pt.web.brid.gy,,0,0,
2025-09-27T02:18:13.000Z,observador.pt.web.brid.gy,,0,0,
2025-09-25T09:21:13.062Z,publicoazul.bsky.social,"ULS da Cova da Beira apela à população para que tome medidas preventivas, nomeadamente, que eliminem ou virem ao contrário pratos de vasos, baldes ou outros recipientes que acumulem água.",0,0,
2025-09-24T18:13:28.000Z,observador.pt.web.brid.gy,,0,0,
2025-09-02T11:46:40.006Z,robinoflocksley.bsky.social,www.theportugalnews.com/news/2025-04...,0,1,[@robinoflocksley.bsky.social: www.mlive.com/life/2025/04... (Likes: 0)]
2025-08-28T09:30:15.000Z,observador.pt.web.brid.gy,,0,0,
2025-08-27T19:00:03.000Z,observador.pt.web.brid.gy,,0,0,
2025-08-26T19:32:22.996Z,robinoflocksley.bsky.social,www.theportugalnews.com/news/2025-04...,1,1,[@robinoflocksley.bsky.social: www.mlive.com/life/2025/04... (Likes: 1)]
2025-08-26T09:43:36.399Z,on-centro.bsky.social,"Parlamento prepara-se para debate depois de 250 mil hectares de área ardida

-

on-centro.pt/index.php/pt...",1,1,[@portugalense.bsky.social: com tantas fotos da AR em dominio publico era mesmo necessario usar uma a base de IA? (Likes: 0)]
2026-07-10T13:48:29.481Z,abola.bsky.social,Académico de Viseu goleia no primeiro jogo da época https://c-de.co/l5BNn,0,0,
2026-07-13T14:48:41.672Z,on-centro.bsky.social,"Neste período, a PSP deteve quatro homens por conduzirem veículos sem habilitação legal. Três das detenções ocorreram em Castelo Branco, envolvendo indivíduos com 19, 21 e 25 anos, enquanto a quarta ocorreu na Covilhã, onde foi detido um homem de 39 anos.

📌 on-centro.pt/index.php/pt...",0,0,
2026-07-14T10:01:28+01:00,rss.dfaria.eu,"10th Meeting of the Portuguese Society for Analytic Philosophy (ENFA 10)

Looking forward to participating in the 10th Meeting of the Portuguese Society for Analytic Philosophy (ENFA 10) this week, taking place 15–17 July at the Faculty of Arts and...

dfaria.eu",0,0,
2026-07-14T08:29:08.000Z,dfaria.eu,"10th Meeting of the Portuguese Society for Analytic Philosophy (ENFA 10)

Looking forward to participating in the 10th Meeting of the Portuguese Society for Analytic Philosophy (ENFA 10) this week, taking place 15–17 July at the Faculty of Arts and Letters,...

https://dfaria.eu/287656",2,0,
2026-07-14T08:29:08.000Z,df.dfaria.eu.ap.brid.gy,"Looking forward to participating in the 10th Meeting of the Portuguese Society for Analytic Philosophy (ENFA 10) this week, taking place 15–17 July at the Faculty of Arts and Letters, University of Beira Interior (UBI), in Covilhã, Portugal.

The conference brings together researchers working […]",0,0,
2026-07-15T07:40:03.929Z,comculturaearte.bsky.social,"Nasceu no Rio de Janeiro, cantou com João Gilberto e Tom Jobim, foi apagada da história da Bossa Nova. ""A Noite de Alaíde"", a cinebiografia de Alaíde Costa, estreia a 16 de Julho em cinemas de Lisboa, Setúbal, Santarém, Gaia, Guimarães e Covilhã.

PUB
comunidadeculturaearte.com/a-noite-de-a...",1,0,
2026-07-16T18:27:10Z,maisribatejo.bsky.social,UD Santarém estreia-se na Liga 3 com deslocação à Covilhã Leia maisribatejo.pt #Liga3 #UDSantarém #Futebol #Desporto #PrimeraFase,0,0,
2026-07-16T21:33:45.302Z,abola.bsky.social,Académico de Viseu não tira o pé do acelerador e volta a golear https://c-de.co/Xy4po,1,0,
2026-07-17T15:09:46.506Z,ubeirainterior.bsky.social,"Ana Paula Duarte, Reitora da UBI, esteve presente na sessão de abertura da 613º Edição da Feira de São Tiago, uma das feiras mais antigas da Península Ibérica.

Visite o stand da UBI, em frente ao palco principal, até 26 de julho.

(Fotografia Município da Covilhã)",0,0,
2026-07-18T18:01:25+01:00,rss.dfaria.eu,"Sharing my work at ENFA 10

Over the last few days, I had the pleasure of participating in the 10th Meeting of the Portuguese Society for Analytic #Philosophy (ENFA 10), held at the University of Beira...

dfaria.eu",0,0,
2026-07-18T16:51:05.000Z,dfaria.eu,"Sharing my work at ENFA 10

Over the last few days, I had the pleasure of participating in the 10th Meeting of the Portuguese Society for Analytic #Philosophy (ENFA 10), held at the University of Beira...

https://dfaria.eu/288786",1,0,
2026-07-18T16:51:05.000Z,df.dfaria.eu.ap.brid.gy,"Over the last few days, I had the pleasure of participating in the 10th Meeting of the Portuguese Society for Analytic #Philosophy (ENFA 10), held at the University of Beira Interior in Covilhã.

I presented my paper, ""A 'Collective Turn' in Religious Epistemology,"" and greatly appreciated the […]",0,0,
2026-07-19T18:41:11.872Z,jarwoski.bsky.social,curitibaeparanaemfotosantigas.blogspot.com/2026/07/covi...,0,0,
2026-07-20T17:50:09.049Z,on-centro.bsky.social,"Balanço operacional inclui detenções por condução sob o efeito do álcool e sem carta de condução, além de ações de fiscalização rodoviária nas cidades de Castelo Branco e Covilhã.

📌  on-centro.pt/index.php/pt...",0,0,
